26.516933, -6.235776, 135.392582
22.981382, -14.440088, 129.264515
19.134371, -19.932994, 122.261264
15.245931, -23.137053, 115.375069
11.508043, -24.680251, 109.178920
8.034238, -25.172927, 103.905592
4.874598, -25.103976, 99.576625
2.034806, -24.820605, 96.112461
-0.506904, -24.547787, 93.403834
-2.786944, -24.418325, 91.349447
-4.847561, -24.499883, 89.871496
-6.731100, -24.814800, 88.918844
-8.476346, -25.352807, 88.464116
-10.116148, -26.078216, 88.497983
-11.675752, -26.933391, 89.022020
-13.171518, -27.840225, 90.040472
-14.609871, -28.701288, 91.550892
-15.986508, -29.402379, 93.533768
-17.286070, -29.818174, 95.941807
-18.482587, -29.822395, 98.690474
-19.541091, -29.302968, 101.652385
-20.420725, -28.180969, 104.658724
-21.079405, -26.429895, 107.510339
-21.479678, -24.089848, 109.998982
-21.594880, -21.270840, 111.935632
-21.414347, -18.141722, 113.179272
-20.946394, -14.905786, 113.657903
-20.218279, -11.769043, 113.375507
-19.273147, -8.909959, 112.403403
-18.164784, -6.458337, 110.859872
-16.951474, -4.487107, 108.885089
-15.690258, -3.016050, 106.618377
-14.432511, -2.023412, 104.182203
-13.221233, -1.460511, 101.674114
-12.089963, -1.265522, 99.165360
-11.062982, -1.374306, 96.703871
-10.156352, -1.727691, 94.319296
-9.379392, -2.275588, 92.028419
-8.736287, -2.978733, 89.839986
-8.227620, -3.808858, 87.758558
-7.851732, -4.747962, 85.787380
-7.605862, -5.787157, 83.930446
-7.487052, -6.925353, 82.193993
-7.492847, -8.167934, 80.587665
-7.621796, -9.525451, 79.125546
-7.873789, -11.012294, 77.827216
-8.250222, -12.645210, 76.718930
-8.753994, -14.441507, 75.834977
-9.389311, -16.416670, 75.219177
-10.161234, -18.581082, 74.926394
-11.074907, -20.935454, 75.023743
-12.134338, -23.464583, 75.590893
-13.340613, -26.129148, 76.718501
-14.689407, -28.855673, 78.503289
-16.167716, -31.525592, 81.037812
-17.749912, -33.965838, 84.392828
-19.393523, -35.945485, 88.590974
-21.035652, -37.185214, 93.573096
-22.591578, -37.387120, 99.163633
-23.957501, -36.289131, 105.048291
-25.019245, -33.738590, 110.782192
-25.667286, -29.764682, 115.843482
-25.815898, -24.617375, 119.730972
-25.421315, -18.744056, 122.078876
-24.492636, -12.700094, 122.743518
-23.091117, -7.024093, 121.823833
-21.317984, -2.127693, 119.609530
-19.295309, 1.761339, 116.485841
-17.146293, 4.595058, 112.837570
-14.980038, 6.459875, 108.983421
-12.882927, 7.517934, 105.149069
-10.916141, 7.956464, 101.470387
-9.117445, 7.953985, 98.012480
-7.505198, 7.662941, 94.792596
-6.083020, 7.204219, 91.800089
-4.844167, 6.668555, 89.011009
-3.775183, 6.121090, 86.397416
-2.858713, 5.606762, 83.932593
-2.075544, 5.155400, 81.593488
-1.406008, 4.786050, 79.361465
-0.830870, 4.510466, 77.222176
-0.331851, 4.335844, 75.165030
0.108145, 4.266936, 73.182577
0.504986, 4.307690, 71.269950
